"REGION","AGE","SEX","ETHNICITY","EDLEVEL","EDGRADE","WORKED"
3,21,2,21,4,3,1
3,52,1,47,9,3,1
3,42,2,0,9,3,1
3,31,2,47,6,3,2
3,26,1,30,4,3,2
3,63,1,45,3,4,1
3,49,2,45,3,4,1
3,25,1,45,4,3,1
3,72,1,45,7,7,1
3,19,2,45,4,2,2
3,37,1,30,6,3,1
3,49,1,21,5,4,1
3,46,2,21,NA,NA,1
3,33,1,21,4,3,1
3,35,1,21,6,3,1
3,34,2,4,NA,NA,2
3,21,2,0,6,3,2
3,27,2,0,9,3,1
3,39,1,30,5,4,1
3,26,2,21,4,0,1
3,36,1,30,12,2,1
3,37,2,1,9,2,1
3,55,1,30,10,4,2
3,48,2,30,5,4,1
3,28,2,30,6,4,2
3,32,1,81,4,3,1
3,57,2,62,5,3,1
3,23,1,62,10,4,1
3,20,1,62,10,2,2
3,25,1,62,6,3,1
3,44,1,22,5,3,1
3,39,2,22,5,3,2
3,20,1,22,6,3,2
3,24,1,30,10,4,1
3,46,1,15,5,3,1
3,44,2,14,5,3,1
3,34,1,4,8,4,1
3,37,1,14,5,3,1
3,29,2,14,4,3,1
3,59,2,30,5,3,1
3,27,2,30,8,4,2
3,24,1,30,7,3,2
3,57,2,30,5,3,1
3,28,1,30,4,3,2
3,26,1,30,7,3,2
3,25,2,30,4,3,2
3,45,1,14,5,3,2
3,41,2,14,5,3,1
3,45,1,8,5,3,1
3,40,2,8,3,2,1
3,20,1,8,4,3,2
3,22,2,8,4,3,1
3,42,1,21,5,3,2
3,40,2,21,5,3,1
3,24,1,21,4,3,2
3,60,2,21,NA,NA,2
3,84,2,30,NA,NA,1
3,42,1,14,5,3,1
3,39,2,14,8,4,2
3,49,1,8,5,3,1
3,31,2,30,4,3,2
3,32,1,8,4,3,1
3,32,1,21,6,3,2
3,23,2,21,4,3,2
3,30,2,14,NA,NA,1
3,20,2,14,NA,NA,1
3,30,1,14,10,4,1
3,30,2,14,7,3,1
3,32,1,14,4,3,1
3,28,1,14,9,3,1
3,27,2,30,4,3,1
3,29,2,30,4,2,1
3,27,2,21,4,3,1
3,42,1,30,8,4,1
3,38,2,14,5,3,2
3,66,2,30,3,2,2
3,33,2,21,4,3,1
3,29,2,21,4,3,1
3,26,2,63,4,3,1
3,22,1,30,10,4,2
3,69,2,30,NA,NA,2
3,35,1,56,4,3,1
3,30,2,6,7,3,1
3,22,1,6,4,3,1
3,30,2,30,7,3,2
3,26,1,30,4,3,1
3,25,1,30,4,3,1
3,22,1,30,4,3,2
3,48,2,14,5,1,1
3,27,2,14,4,3,1
3,23,2,14,4,3,1
3,19,2,14,6,3,2
3,35,1,30,6,3,1
3,39,1,30,5,4,1
3,35,2,30,3,6,2
3,33,1,30,10,2,1
3,28,2,21,6,3,1
3,35,1,30,3,6,1
3,39,2,14,5,4,1
3,39,1,53,3,4,1
3,27,2,53,3,6,1
3,31,1,97,NA,NA,1
3,25,2,91,NA,NA,2
3,47,2,14,5,4,1
3,26,2,14,6,3,1
3,23,2,14,4,3,2
3,56,2,21,NA,NA,2
3,53,1,14,9,1,1
3,53,2,14,3,6,1
3,32,1,63,6,3,1
3,27,2,63,3,2,2
3,27,1,56,3,6,1
3,21,2,56,NA,NA,2
3,48,1,30,5,3,1
3,35,2,30,8,2,1
3,47,1,14,10,1,1
3,44,2,14,3,6,1
3,20,1,14,6,3,2
3,38,1,21,5,4,1
3,29,2,30,4,2,1
3,23,2,30,4,2,2
3,34,2,11,8,2,2
3,34,2,17,6,3,1
3,32,2,17,10,4,2
3,24,2,17,6,3,2
3,43,1,14,7,4,1
3,42,2,14,7,4,1
3,20,1,97,4,3,1
3,21,2,30,6,3,2
3,24,2,30,10,3,2
3,35,1,14,5,1,1
3,32,2,4,10,4,1
3,23,2,30,6,3,1
3,28,2,69,NA,NA,1
3,30,1,69,4,3,1
3,48,2,21,3,6,1
3,30,1,21,4,1,1
3,25,2,21,3,6,1
3,27,2,45,4,3,1
3,30,1,45,NA,NA,1
3,35,2,45,NA,NA,1
3,29,2,45,NA,NA,1
3,40,1,69,NA,NA,1
3,34,2,69,NA,NA,2
3,33,1,14,6,3,1
3,30,2,4,6,3,1
3,32,2,6,4,3,1
3,34,2,30,10,2,2
3,34,1,14,12,2,2
3,31,1,14,4,3,1
3,32,2,30,5,4,1
3,62,1,14,3,5,1
3,54,2,14,5,4,1
3,24,2,14,3,6,1
3,22,2,14,4,3,1
3,29,1,14,8,3,1
3,67,1,30,5,4,2
3,62,2,30,NA,NA,2
3,21,2,30,6,3,2
3,20,2,30,6,1,2
3,45,1,14,7,1,1
3,33,2,14,4,3,2
3,49,1,65,5,4,1
3,39,2,43,5,4,2
3,42,1,10,7,3,1
3,32,2,10,4,2,2
3,28,1,21,4,3,1
3,23,2,21,4,3,2
3,47,1,15,5,4,1
3,41,2,6,11,4,1
3,23,1,14,4,3,1
3,68,2,30,NA,NA,2
3,45,1,30,NA,NA,2
3,48,1,4,5,4,1
3,25,2,4,3,3,1
3,48,2,4,3,6,1
3,62,1,4,3,5,2
3,37,1,30,10,3,1
3,27,2,30,8,3,2
3,38,1,14,7,2,1
3,36,2,14,7,3,1
3,59,1,14,7,5,1
3,51,2,14,11,4,1
3,28,2,14,11,4,2
3,25,2,14,6,3,2
3,28,1,14,6,3,1
3,41,2,14,5,4,1
3,24,1,14,11,1,2
3,38,1,14,6,3,1
3,35,2,14,5,4,1
3,30,1,8,6,3,1
3,55,1,63,NA,NA,2
3,45,2,8,NA,NA,1
3,27,2,97,NA,NA,2
3,41,1,4,10,3,1
3,38,2,20,8,3,1
3,35,2,20,8,3,1
3,28,2,20,8,3,1
3,23,1,20,6,3,1
3,21,1,20,6,3,1
3,20,1,20,3,1,2
3,38,2,20,10,2,2
3,69,1,20,5,4,2
3,38,1,30,5,4,1
3,33,2,30,4,1,2
3,49,2,6,8,3,1
3,28,2,6,8,3,1
3,21,2,6,6,3,1
3,32,1,30,4,3,1
3,29,2,30,3,6,1
3,24,2,8,4,3,1
3,32,1,14,4,3,1
3,28,1,21,4,3,1
3,26,2,21,4,3,1
3,25,1,21,4,3,1
3,24,2,30,NA,NA,1
3,44,1,30,5,4,1
3,41,2,30,5,4,1
3,22,2,30,4,3,2
3,28,1,30,6,3,1
3,42,1,30,NA,NA,1
3,37,2,30,NA,NA,1
3,53,1,30,8,3,1
3,51,2,30,5,4,1
3,77,2,30,9,3,2
3,25,1,30,6,3,2
3,31,1,63,10,2,1
3,33,2,63,6,3,2
3,20,1,30,4,3,1
3,64,2,14,NA,NA,1
3,40,1,30,NA,NA,1
3,35,2,30,6,3,1
3,59,1,30,5,4,2
3,29,1,30,11,4,2
3,26,2,30,8,3,1
3,32,1,21,4,3,1
3,28,2,30,4,3,1
3,27,2,30,4,3,1
3,70,2,22,NA,NA,2
3,40,1,22,5,4,1
3,38,2,22,5,4,1
3,37,2,22,6,3,1
3,36,2,22,6,3,2
3,24,2,30,4,3,1
3,77,2,4,NA,NA,2
3,38,2,4,6,3,1
3,97,1,30,5,4,1
3,29,1,30,6,3,1
3,56,1,30,5,4,2
3,56,1,30,5,4,1
3,24,2,30,9,2,2
3,21,2,30,3,3,2
3,51,2,30,7,5,2
3,22,1,30,6,3,1
3,19,1,30,6,3,1
3,43,1,30,5,4,1
3,40,2,8,5,4,1
3,20,1,30,4,3,2
3,40,1,30,5,4,1
3,34,2,30,4,3,1
3,28,1,21,4,3,1
3,37,1,30,4,3,1
3,21,2,30,4,0,2
3,44,1,30,5,3,1
3,40,2,30,5,3,1
3,19,1,30,4,3,2
3,30,1,21,9,3,1
3,25,2,21,4,1,2
3,68,1,30,5,4,2
3,38,1,8,NA,NA,1
3,33,2,14,3,3,2
3,39,1,8,8,3,1
3,35,2,8,4,3,1
3,40,1,21,5,4,1
3,39,2,30,5,4,1
3,43,2,30,5,4,1
3,24,1,21,4,3,1
3,43,1,30,5,4,1
3,42,2,30,5,4,1
3,21,2,30,6,3,2
3,62,2,30,NA,NA,1
3,24,1,30,4,3,2
3,33,1,8,4,3,1
3,32,2,8,4,3,2
3,48,2,14,5,4,1
3,23,2,14,6,3,1
3,21,2,14,6,3,1
3,56,2,63,NA,NA,2
3,25,2,63,NA,NA,1
3,36,1,4,5,4,2
3,28,1,30,4,3,2
3,42,2,4,7,4,2
3,30,1,14,5,4,1
3,26,1,14,8,2,1
3,20,2,30,4,3,1
3,28,2,21,8,4,1
3,62,2,21,3,3,1
3,21,2,21,3,6,2
3,33,1,97,6,3,1
3,23,2,56,6,3,2
3,36,1,30,6,3,1
3,30,2,97,NA,NA,1
3,20,1,91,3,5,2
3,23,2,97,6,3,1
3,21,2,81,NA,NA,2
3,20,1,81,6,3,1
3,31,1,8,5,4,2
3,37,2,30,5,4,1
3,20,1,30,11,0,2
3,36,1,14,10,3,1
3,27,2,16,6,3,1
3,24,1,30,6,3,1
3,26,2,30,6,3,1
3,23,1,30,6,3,1
3,40,1,30,8,3,1
3,29,2,30,4,3,1
3,58,2,30,NA,NA,2
3,53,1,21,5,4,1
3,23,2,21,4,3,1
3,19,2,21,4,1,1
3,55,2,30,3,3,1
3,38,1,10,5,4,1
3,32,2,14,4,3,2
3,25,2,30,4,3,2
3,50,2,30,NA,NA,1
3,26,2,21,NA,NA,2
3,34,1,21,4,3,1
3,57,2,30,5,1,1
3,43,2,41,5,4,1
3,54,1,65,7,2,1
3,33,2,65,3,2,1
3,20,1,14,6,1,2
3,45,2,14,5,4,1
3,23,2,14,4,2,1
3,19,1,14,4,0,2
3,23,1,14,4,3,2
3,22,2,14,4,3,2
3,45,1,97,5,4,1
3,45,2,30,3,6,1
3,28,1,30,4,3,1
3,25,1,30,4,3,1
3,23,2,30,NA,NA,1
3,31,1,21,4,3,1
3,27,2,21,4,3,1
3,55,1,8,5,4,2
3,50,2,15,5,4,1
3,21,2,15,6,3,2
3,19,2,15,6,3,2
3,29,1,14,6,3,1
3,46,1,30,5,4,1
3,36,2,30,NA,NA,2
3,25,2,30,6,3,2
3,21,2,30,6,3,1
3,21,1,30,6,3,1
3,19,1,30,6,4,2
3,21,1,30,4,3,2
3,56,1,30,5,4,2
3,30,1,30,8,3,1
3,26,2,30,4,3,1
3,28,1,6,3,3,1
3,28,2,6,4,3,2
3,26,1,67,4,3,2
3,71,2,67,NA,NA,2
3,31,1,6,4,3,1
3,30,2,14,4,3,1
3,63,1,22,8,3,1
3,54,2,22,NA,NA,1
3,32,1,97,10,3,1
3,31,1,22,10,3,1
3,26,1,22,6,3,1
3,24,2,22,4,3,1
3,21,1,22,4,3,1
3,26,1,22,6,3,2
3,35,1,6,6,3,1
3,25,2,21,4,3,1
3,31,1,6,4,3,1
3,27,2,6,4,3,1
3,52,1,14,7,5,1
3,45,2,6,5,4,1
3,22,2,14,4,3,1
3,19,2,6,4,3,2
3,33,1,21,4,3,1
3,30,2,21,4,3,1
3,35,2,30,4,3,1
3,28,2,30,3,2,1
3,26,2,30,4,3,2
3,40,1,30,6,3,1
3,36,2,30,NA,NA,1
3,96,2,21,5,4,2
3,31,2,22,3,0,1
3,29,1,22,3,0,1
3,26,2,22,3,6,1
3,88,2,21,NA,NA,2
3,21,1,22,NA,NA,2
3,21,1,22,NA,NA,1
3,47,1,22,7,5,1
3,39,2,30,5,4,1
3,19,1,22,6,3,1
3,30,1,22,NA,NA,1
3,26,2,22,4,3,2
3,30,1,30,8,3,1
3,26,2,30,4,3,1
3,30,1,30,6,3,1
3,28,1,30,3,2,1
3,28,2,30,6,3,2
3,19,1,30,4,3,1
3,38,1,30,5,4,1
3,58,1,22,NA,NA,2
3,53,2,22,3,2,2
3,33,2,22,NA,NA,1
3,24,2,22,6,3,2
3,21,2,22,4,3,2
3,33,1,30,6,3,1
3,27,2,30,8,1,2
3,54,2,4,3,6,1
3,23,2,4,NA,NA,1
3,21,2,4,NA,NA,2
3,44,2,22,3,6,1
3,33,1,14,6,3,1
3,30,2,14,3,5,2
3,26,2,14,4,3,1
3,31,2,21,4,3,1
3,39,1,8,5,4,2
3,34,2,21,4,3,1
3,47,1,30,5,4,2
3,46,2,30,5,4,1
3,23,1,30,6,3,1
3,20,2,30,6,3,1
3,29,1,30,6,3,1
3,50,2,21,5,1,1
3,32,1,67,NA,NA,2
3,63,1,30,7,5,1
3,50,1,12,5,4,1
3,41,2,12,3,6,1
3,24,2,12,3,4,1
3,22,1,12,4,3,2
3,20,1,12,4,3,2
3,19,2,63,3,3,1
3,43,1,8,8,3,1
3,40,2,14,5,4,2
3,31,1,64,NA,NA,1
3,27,2,64,3,4,1
3,22,2,64,NA,NA,1
3,27,1,21,4,3,1
3,20,1,21,3,6,1
3,45,1,6,5,4,1
3,30,2,6,3,6,1
3,46,1,46,7,5,1
3,45,2,8,7,5,1
3,44,2,8,5,3,1
3,20,2,8,6,3,2
3,19,2,8,4,3,2
3,19,1,14,4,3,1
3,20,1,14,NA,NA,1
3,44,1,21,5,4,1
3,33,1,8,11,4,1
3,25,1,21,6,3,2
3,37,1,21,8,4,2
3,39,2,8,5,4,2
3,36,1,30,11,2,1
3,34,2,30,5,4,1
3,21,2,30,4,3,1
3,42,1,21,5,4,1
3,37,2,21,4,3,1
3,65,1,21,5,4,1
3,62,2,21,NA,NA,1
3,29,1,21,6,3,1
3,27,2,21,10,3,1
3,22,1,21,11,4,2
3,26,1,21,7,3,1
3,22,1,21,4,3,1
3,21,1,21,10,2,2
3,20,1,21,6,3,2
3,53,1,14,8,3,1
3,50,2,14,5,2,2
3,19,1,14,6,3,1
3,21,2,30,4,1,2
3,23,1,14,8,3,2
3,56,1,21,5,4,1
3,47,2,30,3,6,1
3,23,1,30,6,3,1
3,24,2,6,6,3,2
3,26,2,21,NA,NA,1
3,61,1,14,5,4,1
3,35,2,14,NA,NA,1
3,25,1,30,8,2,1
3,23,1,30,8,2,1
3,31,2,21,4,3,1
3,65,1,21,5,4,1
3,62,2,21,NA,NA,1
3,29,1,21,6,3,1
3,27,2,21,10,3,1
3,22,1,21,11,4,2
3,26,1,21,7,3,1
3,22,1,21,4,3,1
3,21,1,21,10,2,2
3,20,1,21,6,3,2
3,30,1,67,4,1,2
3,24,2,67,8,3,2
3,23,1,14,8,3,2
3,34,2,30,4,3,1
3,54,1,4,5,4,1
3,37,2,4,4,3,1
3,32,1,4,6,3,1
3,25,1,4,4,3,1
3,21,2,4,6,3,1
3,19,1,4,6,3,2
3,53,1,16,7,5,1
3,23,2,16,6,3,2
3,31,2,22,4,3,1
3,32,1,21,4,3,1
3,48,1,30,5,4,1
3,45,2,30,5,3,1
3,80,2,30,NA,NA,2
3,38,1,30,3,5,1
3,36,2,30,4,3,1
3,27,2,30,3,5,1
3,50,1,64,5,4,1
3,31,2,64,NA,NA,1
3,19,1,64,4,2,2
3,47,2,30,5,4,1
3,23,2,30,6,3,1
3,19,2,30,6,3,2
3,34,1,30,5,4,1
3,32,2,30,NA,NA,1
3,34,2,30,4,3,1
3,39,1,30,5,4,1
3,27,1,30,4,3,1
3,21,2,30,3,6,1
3,22,1,30,4,3,1
3,30,1,8,5,4,1
3,38,1,30,7,5,1
3,43,1,21,8,3,1
3,38,2,21,3,2,1
3,59,1,30,5,4,1
3,41,2,30,5,4,1
3,39,1,21,5,4,1
3,38,2,12,5,4,1
3,40,2,30,5,4,1
3,42,1,14,8,3,1
3,40,2,21,8,2,1
3,24,1,14,6,3,1
3,43,1,30,5,4,1
3,30,2,30,5,4,1
3,19,1,30,6,2,2
3,31,1,21,8,3,1
3,28,2,14,8,2,2
3,22,1,14,4,3,1
3,59,1,30,5,4,1
3,41,2,30,5,4,1
3,29,2,30,4,3,1
3,34,2,30,6,3,1
3,32,1,30,3,3,1
3,35,1,30,NA,NA,1
3,26,1,8,4,3,1
3,59,2,21,NA,NA,1
3,39,2,0,5,4,1
3,41,1,21,5,4,1
3,37,2,21,NA,NA,1
3,51,1,30,5,4,1
3,37,2,30,5,4,1
3,22,1,30,6,3,2
3,25,1,30,6,2,2
3,20,1,30,4,1,2
3,28,2,97,9,3,1
3,26,2,30,8,1,2
3,23,1,30,6,3,1
3,29,1,21,6,3,1
3,36,1,30,5,4,1
3,28,1,67,4,3,2
3,26,1,8,4,3,2
3,33,2,4,4,3,1
3,27,1,8,8,2,1
3,35,1,97,8,2,1
3,36,1,21,8,4,1
3,27,1,21,10,0,2
3,21,1,21,6,2,2
3,36,2,21,NA,NA,2
3,34,2,21,6,3,2
3,19,2,21,6,1,2
3,33,1,21,6,3,1
3,27,2,21,6,3,1
3,21,2,21,6,3,1
3,19,1,21,6,3,2
3,19,2,21,6,3,2
3,21,2,21,4,3,1
3,63,2,30,5,4,2
3,27,1,30,4,3,1
3,20,1,30,4,3,2
3,24,1,30,6,3,2
3,25,2,30,6,1,1
3,36,1,30,4,3,1
3,25,2,30,6,3,1
3,52,2,30,5,4,2
3,23,2,30,6,3,1
3,25,1,30,10,3,1
3,36,1,30,4,3,1
3,35,2,8,6,3,1
3,29,1,8,6,3,1
3,19,1,8,6,3,1
3,26,1,8,4,1,1
3,32,1,8,5,4,1
3,37,1,8,6,3,1
3,48,2,21,3,5,1
3,26,2,21,4,3,2
3,46,2,4,5,4,1
3,44,1,30,10,3,1
3,44,1,14,3,4,1
3,40,2,30,5,4,1
3,35,2,30,9,4,1
3,27,2,21,6,4,1
3,51,1,30,5,4,1
3,53,2,30,7,7,2
3,38,1,30,10,3,1
3,37,2,10,5,4,1
3,20,1,30,6,3,1
3,25,1,10,11,3,2
3,31,2,62,9,2,1
3,30,2,30,4,3,1
3,45,1,14,5,4,1
3,37,2,14,4,1,1
3,26,1,6,6,3,1
3,28,2,30,9,2,1
3,23,1,30,6,2,2
3,25,1,8,4,3,1
3,21,2,8,4,3,1
3,50,2,1,3,3,1
3,22,2,1,6,3,1
3,21,2,1,4,3,2
3,22,2,1,3,3,2
3,37,2,30,5,3,1
3,60,1,21,5,2,1
3,25,1,21,6,3,1
3,21,2,21,4,3,1
3,19,2,21,NA,NA,2
3,61,1,30,5,4,1
3,22,2,30,4,3,2
3,20,2,30,4,3,2
3,34,1,30,8,3,1
3,34,2,30,NA,NA,2
3,33,1,30,6,3,1
3,25,2,14,4,3,1
3,38,1,41,7,4,1
3,34,2,41,6,3,1
3,77,1,30,5,4,2
3,48,2,30,3,3,1
3,27,1,30,8,3,2
3,22,1,30,8,3,2
3,20,1,30,8,3,2
3,90,2,30,NA,NA,2
3,32,1,67,4,3,1
3,42,1,14,5,4,1
3,36,2,14,8,3,1
3,30,1,30,3,3,2
3,33,2,30,4,3,1
3,27,2,30,6,3,2
3,60,2,30,5,2,2
3,28,2,30,4,3,1
3,26,1,6,6,3,1
3,43,1,30,7,2,1
3,28,2,30,3,3,1
3,32,2,30,4,3,1
3,29,2,30,3,6,2
3,36,1,30,8,3,1
3,34,2,30,8,3,1
3,26,2,14,4,3,1
3,26,2,14,6,3,1
3,25,2,14,6,3,1
3,46,2,30,5,4,2
3,29,2,30,6,3,2
3,22,1,21,3,5,1
3,31,1,21,NA,NA,1
3,49,1,30,5,4,1
3,40,2,30,5,4,1
3,22,1,30,6,3,1
3,20,2,30,6,3,2
3,25,2,30,NA,NA,1
3,19,2,30,NA,NA,2
3,81,1,30,7,4,1
3,25,1,30,6,3,1
3,51,1,21,5,4,1
3,44,2,21,5,4,1
3,61,1,14,10,3,2
3,49,2,14,5,4,2
3,28,1,14,10,3,2
3,22,1,14,11,3,2
3,45,1,64,3,3,1
3,51,1,14,7,5,2
3,83,1,14,NA,NA,2
3,44,2,14,NA,NA,2
3,38,1,14,5,4,2
3,35,2,14,5,4,2
3,21,1,64,6,3,2
3,19,1,4,6,2,2
3,26,1,4,4,3,2
3,26,2,4,11,4,2
3,42,1,4,5,4,1
3,36,1,30,8,2,1
3,35,2,30,4,3,1
3,37,1,30,4,3,1
3,31,2,30,4,3,1
3,24,2,14,6,3,1
3,22,1,14,4,3,1
3,20,1,14,4,3,1
3,29,1,30,4,3,2
3,59,1,30,5,4,1
3,33,1,30,6,3,1
3,31,2,30,10,2,2
3,24,1,30,11,2,2
3,36,1,30,4,3,1
3,28,2,30,4,3,1
3,23,1,56,4,3,1
3,23,1,56,4,3,2
3,29,1,21,4,1,1
3,33,1,30,4,3,1
3,25,2,30,4,3,1
3,47,1,30,11,3,1
3,47,2,30,5,4,2
3,27,1,30,10,2,2
3,21,1,30,6,3,2
3,30,2,14,3,6,2
3,27,1,21,6,3,1
3,35,2,30,5,4,1
3,54,1,14,5,4,1
3,62,2,30,NA,NA,1
3,30,1,14,6,3,2
3,28,1,14,9,2,2
3,26,2,14,10,2,1
3,43,1,30,5,2,2
3,25,1,30,6,3,2
3,30,1,30,3,3,2
3,20,1,30,6,3,1
3,23,2,30,4,3,1
3,23,2,30,4,3,1
3,32,2,30,3,6,2
3,39,2,21,NA,NA,1
3,42,1,30,5,4,2
3,37,2,30,3,6,2
3,34,1,30,7,3,1
3,33,2,30,7,3,1
3,26,1,30,4,3,2
3,27,1,30,7,3,1
3,29,1,30,6,1,1
3,28,2,30,6,3,1
3,27,2,21,3,2,2
3,33,1,30,6,3,1
3,31,2,14,4,1,2
3,31,2,30,4,3,1
3,26,2,30,4,3,1
3,40,2,21,NA,NA,1
3,40,1,30,5,4,1
3,22,2,30,4,3,1
3,70,1,63,NA,NA,2
3,38,1,30,8,3,1
3,28,2,30,4,0,1
3,58,2,30,8,3,1
3,25,2,30,10,3,2
3,32,1,30,4,3,1
3,25,2,30,4,3,2
3,53,1,14,5,4,1
3,41,2,21,5,4,1
3,19,2,14,4,3,2
3,45,1,64,7,7,1
3,29,2,64,6,4,2
3,28,1,63,4,1,1
3,40,1,63,3,5,1
3,35,2,63,3,3,1
3,82,2,63,3,5,2
3,63,2,21,NA,NA,1
3,41,2,21,5,4,1
3,28,2,63,6,4,1
3,63,1,6,5,4,1
3,34,2,30,4,3,1
3,27,1,18,4,3,1
3,24,1,18,4,3,1
3,38,1,56,NA,NA,1
3,35,2,45,4,3,1
3,88,1,21,7,5,1
3,31,2,97,4,2,1
3,39,1,63,3,4,1
3,31,2,63,4,3,2
3,71,1,45,NA,NA,1
3,23,1,4,11,4,1
3,28,1,63,6,3,2
3,24,2,63,6,3,2
3,22,1,63,NA,NA,1
3,28,1,97,4,3,1
3,27,1,30,4,3,1
3,32,1,62,10,3,1
3,27,2,97,4,3,1
3,27,1,30,4,3,1
3,24,2,30,4,3,2
3,22,1,30,4,3,1
3,39,1,4,3,0,2
3,34,2,30,NA,NA,2
3,43,1,6,5,4,1
3,44,2,8,5,4,1
3,32,2,14,4,3,1
3,62,2,67,5,4,1
3,35,1,30,5,4,1
3,23,1,30,6,3,1
3,40,2,30,3,5,1
3,19,2,30,6,2,2
3,29,1,30,6,3,1
3,25,2,30,4,3,1
3,21,2,97,4,2,2
3,34,1,30,5,4,1
3,30,2,30,5,4,1
3,48,1,92,5,4,1
3,35,2,92,5,2,1
3,59,2,30,5,4,1
3,40,2,30,9,2,1
3,58,1,30,5,0,1
3,46,2,30,5,4,1
3,45,1,21,5,4,1
3,41,2,21,5,4,1
3,20,2,21,3,1,2
3,45,1,30,5,3,1
3,39,2,30,8,4,2
3,33,2,30,4,3,2
3,39,1,30,5,4,1
3,36,2,30,4,0,1
3,34,1,30,6,3,1
3,33,2,30,4,3,1
3,53,1,30,5,4,1
3,43,2,30,NA,NA,1
3,26,2,30,8,3,1
3,22,1,30,6,3,2
3,20,2,30,10,0,2
3,57,2,30,NA,NA,1
3,80,2,30,NA,NA,2
3,30,1,30,6,3,1
3,80,1,30,NA,NA,2
3,44,1,30,3,2,1
3,30,1,63,NA,NA,1
3,34,2,14,4,3,1
3,21,1,14,6,3,1
3,29,1,30,4,3,1
3,27,1,30,10,2,1
3,30,1,8,6,4,1
3,49,2,30,5,4,2
3,47,1,30,5,4,1
3,37,2,30,4,0,1
3,34,1,14,6,3,1
3,30,2,6,3,6,2
3,21,2,30,6,3,1
3,42,2,30,5,4,1
3,22,2,30,11,0,2
3,24,1,21,11,4,2
3,24,1,21,6,3,2
3,23,1,21,6,3,2
3,52,1,30,NA,NA,1
3,22,2,8,6,3,1
3,47,2,30,5,0,1
3,50,1,4,8,4,1
3,50,2,6,3,3,1
3,20,2,4,11,0,2
3,20,1,4,11,0,2
3,45,1,30,11,0,1
3,64,2,30,5,4,2
3,30,2,30,4,3,1
3,20,2,30,4,3,2
3,30,1,21,4,0,1
3,56,1,30,5,4,1
3,47,2,30,5,4,1
3,19,2,30,6,3,2
3,29,2,30,4,1,1
3,26,2,30,6,3,1
3,21,1,30,4,2,2
3,28,2,30,4,3,1
3,30,2,30,4,3,1
3,23,2,30,9,0,1
3,20,2,30,6,3,1
3,58,1,14,5,4,1
3,47,2,14,5,4,2
3,24,1,14,11,2,2
3,26,1,14,6,3,1
3,24,2,14,6,3,2
3,20,1,14,6,3,1
3,21,1,14,10,1,2
3,54,1,30,8,2,2
3,23,1,30,6,3,1
3,28,2,21,3,4,2
3,31,1,21,11,4,1
3,29,2,21,10,3,1
3,42,2,30,5,4,2
3,32,1,10,10,2,1
3,44,1,30,5,4,1
3,40,2,30,5,4,2
3,28,1,30,4,3,1
3,22,2,30,4,3,1
3,22,2,30,10,3,1
3,38,1,30,5,4,2
3,24,2,30,4,3,2
3,38,1,8,11,3,1
3,28,2,6,6,1,2
3,53,1,14,5,4,1
3,49,2,14,3,3,1
3,33,2,14,3,3,1
3,34,2,14,4,3,1
3,25,1,30,4,3,1
3,34,1,43,4,3,1
3,29,2,30,3,5,1
3,48,2,30,5,3,1
3,23,2,30,4,3,1
3,31,1,30,4,3,1
3,32,2,30,4,1,2
3,29,2,7,NA,NA,1
3,31,1,30,4,3,1
3,26,2,30,4,3,2
3,31,1,30,4,3,1
3,31,1,92,NA,NA,1
3,21,2,92,NA,NA,2
3,68,1,30,5,4,2
3,55,2,30,5,4,1
3,33,2,30,4,3,1
3,33,2,4,3,1,1
3,29,1,30,4,3,1
3,28,1,30,4,3,1
3,27,2,30,4,1,2
3,40,2,0,3,6,2
3,53,1,30,5,4,1
3,40,1,21,10,3,1
3,31,2,30,4,3,1
3,52,1,16,5,4,1
3,49,2,14,NA,NA,1
3,27,1,30,11,4,1
3,30,2,30,8,3,1
3,24,2,30,11,4,2
3,55,1,8,8,4,1
3,42,2,8,5,4,1
3,20,1,8,4,3,1
3,20,1,8,4,3,2
3,20,2,8,4,3,1
3,23,1,8,NA,NA,1
3,40,2,30,8,3,1
3,33,1,30,11,4,1
3,35,2,30,5,2,1
3,30,1,30,12,2,2
3,34,1,30,4,3,1
3,31,2,30,NA,NA,1
3,38,1,4,11,4,1
3,40,1,30,5,4,1
3,34,2,30,4,2,1
3,29,1,30,6,3,1
3,26,1,30,3,3,2
3,29,1,30,3,4,1
3,30,1,21,4,3,1
3,24,2,6,4,3,2
3,50,2,21,5,4,1
3,27,2,21,8,4,1
3,24,2,21,6,3,2
3,50,1,22,3,3,2
3,42,2,30,3,4,1
3,20,1,22,6,1,2
3,33,2,22,4,1,1
3,28,2,14,4,1,1
3,46,1,8,5,4,1
3,40,2,97,5,1,1
3,30,2,30,6,3,1
3,30,1,6,4,3,1
3,28,2,14,4,3,1
3,52,1,6,5,4,1
3,29,1,30,6,3,1
3,29,2,30,4,3,1
3,26,2,97,4,3,2
3,36,2,21,NA,NA,1
3,29,1,21,4,3,1
3,29,1,21,4,3,1
3,64,1,30,5,4,2
3,64,2,30,NA,NA,1
3,31,2,30,NA,NA,1
3,29,1,30,6,3,1
3,26,1,30,6,3,2
3,45,1,30,5,4,1
3,39,2,6,5,4,1
3,40,2,21,8,3,1
3,26,1,21,6,3,1
3,20,1,21,4,3,1
3,28,2,30,5,4,1
3,26,1,4,8,3,1
3,21,1,4,6,3,2
